avaliacao_id,vendedor_id,comprador_id,data_avaliacao,data_criacao_conta,nota,ip_origem,texto_avaliacao
AVAL-01597,VEND-0043,COMP-02480,2024-08-25,2024-08-20,5,192.168.1.100,Excelente produto! Recomendo muito!
AVAL-01598,VEND-0023,COMP-02611,2024-11-17,2024-03-25,5,242.57.156.218,Excelente custo-benefício.
AVAL-01599,VEND-0114,COMP-03364,2023-08-11,2022-08-10,3,47.130.225.30,Bom produto pelo preço.
AVAL-01600,VEND-0024,COMP-00558,2024-04-04,2023-08-30,5,167.143.62.98,Excelente custo-benefício.
AVAL-01601,VEND-0014,COMP-00544,2024-12-05,2024-03-26,1,112.158.163.243,Excelente custo-benefício.
AVAL-01602,VEND-0052,COMP-04247,2024-10-29,2023-07-12,5,51.61.44.136,Não gostei da qualidade.
AVAL-01603,VEND-0021,COMP-04945,2023-11-02,2022-11-07,4,149.210.25.199,Produto diferente da foto.
AVAL-01604,VEND-0073,COMP-01792,2024-08-24,2023-08-08,1,231.22.239.215,"Veio com defeito, pedi troca."
AVAL-01605,VEND-0014,COMP-00150,2024-06-16,2023-04-04,3,175.71.66.193,Não gostei da qualidade.
AVAL-01606,VEND-0028,COMP-03345,2024-02-05,2022-09-01,4,57.167.156.142,Bom produto pelo preço.
AVAL-01607,VEND-0035,COMP-04732,2024-06-20,2023-06-02,2,128.113.253.7,"Produto ok, dentro do esperado."
AVAL-01608,VEND-0012,COMP-01905,2023-12-28,2022-06-07,5,81.193.169.23,"Veio com defeito, pedi troca."
AVAL-01609,VEND-0070,COMP-04694,2024-06-13,2023-06-14,5,176.24.2.249,Não gostei da qualidade.
AVAL-01610,VEND-0024,COMP-00636,2024-03-04,2023-08-13,5,13.234.153.11,Não gostei da qualidade.
AVAL-01611,VEND-0111,COMP-03239,2023-05-20,2022-07-12,5,144.108.19.72,Excelente custo-benefício.
AVAL-01612,VEND-0116,COMP-04794,2024-09-10,2023-09-14,5,154.37.31.85,"Veio com defeito, pedi troca."
AVAL-01613,VEND-0058,COMP-04785,2024-10-02,2023-02-05,4,17.62.147.243,
AVAL-01614,VEND-0115,COMP-00329,2024-08-26,2024-04-15,4,100.245.12.223,"Veio com defeito, pedi troca."
AVAL-01615,VEND-0107,COMP-02953,2023-01-19,2022-02-22,5,212.25.248.205,"Recomendo, boa experiência."
AVAL-01616,VEND-0062,COMP-00251,2023-12-11,2023-01-16,1,69.72.5.242,Produto diferente da foto.
AVAL-01617,VEND-0093,COMP-01803,2023-12-31,2022-11-24,4,220.29.126.32,Demorou um pouco mas chegou bem.
AVAL-01618,VEND-0085,COMP-01924,2024-04-01,2023-12-08,2,134.14.166.212,"Recomendo, boa experiência."
AVAL-01619,VEND-0084,COMP-00881,2024-03-14,2023-06-22,3,64.23.7.13,Não gostei da qualidade.
AVAL-01620,VEND-0056,COMP-02004,2024-02-07,2022-06-21,5,253.179.23.161,Não gostei da qualidade.
AVAL-01621,VEND-0023,COMP-03540,2024-05-25,2024-04-04,1,125.246.194.39,
AVAL-01622,VEND-0063,COMP-01986,2024-04-26,2023-12-14,1,217.116.108.31,
AVAL-01623,VEND-0118,COMP-00029,2024-08-20,2022-09-19,4,74.97.29.50,Não gostei da qualidade.
AVAL-01624,VEND-0095,COMP-00049,2024-10-21,2024-04-24,3,243.20.74.207,Não gostei da qualidade.
AVAL-01625,VEND-0050,COMP-04918,2024-11-23,2023-08-08,4,69.152.248.27,Bom produto pelo preço.
AVAL-01626,VEND-0095,COMP-02313,2023-03-26,2022-09-05,4,243.166.148.129,Excelente custo-benefício.
AVAL-01627,VEND-0102,COMP-02523,2024-07-06,2023-08-02,5,214.52.171.54,Demorou um pouco mas chegou bem.
AVAL-01628,VEND-0044,COMP-02711,2024-02-02,2024-02-01,5,192.168.1.100,Superou minhas expectativas! 10/10
AVAL-01629,VEND-0062,COMP-02338,2024-10-03,2023-05-27,4,9.224.155.188,"Recomendo, boa experiência."
AVAL-01630,VEND-0115,COMP-04973,2024-12-10,2022-12-21,1,183.118.112.134,Não gostei da qualidade.
AVAL-01631,VEND-0003,COMP-02563,2024-10-05,2024-08-21,4,107.189.10.50,Não gostei da qualidade.
AVAL-01632,VEND-0026,COMP-01482,2024-04-02,2023-04-03,5,11.15.46.29,
AVAL-01633,VEND-0063,COMP-04491,2024-04-21,2022-04-25,5,218.194.224.26,"Recomendo, boa experiência."
AVAL-01634,VEND-0022,COMP-03665,2024-11-25,2023-07-13,5,240.13.68.53,"Produto ok, dentro do esperado."
AVAL-01635,VEND-0044,COMP-04880,2023-10-25,2023-07-12,5,153.51.143.16,"Veio com defeito, pedi troca."
AVAL-01636,VEND-0102,COMP-02943,2023-04-05,2022-12-11,4,5.126.116.157,Demorou um pouco mas chegou bem.
AVAL-01637,VEND-0081,COMP-03701,2023-11-14,2022-07-01,4,205.59.3.212,
AVAL-01638,VEND-0036,COMP-02033,2024-11-23,2022-12-19,1,110.114.206.49,Não gostei da qualidade.
AVAL-01639,VEND-0058,COMP-00768,2023-01-13,2021-04-24,5,132.188.222.74,Produto diferente da foto.
AVAL-01640,VEND-0092,COMP-02404,2023-07-14,2022-06-19,3,12.10.18.72,Bom produto pelo preço.
AVAL-01641,VEND-0056,COMP-01436,2024-05-16,2022-11-11,3,152.101.43.46,Produto diferente da foto.
AVAL-01642,VEND-0068,COMP-03841,2024-12-14,2024-03-09,3,60.206.33.82,"Produto ok, dentro do esperado."
AVAL-01643,VEND-0103,COMP-02394,2024-08-19,2024-03-24,3,127.165.30.38,"Veio com defeito, pedi troca."
AVAL-01644,VEND-0014,COMP-04000,2024-07-20,2023-09-10,5,101.186.8.16,"Recomendo, boa experiência."
AVAL-01645,VEND-0043,COMP-02825,2024-08-15,2024-08-13,5,192.168.1.105,"Produto incrível, vendedor nota 10!"
AVAL-01646,VEND-0107,COMP-00702,2023-12-18,2023-09-25,5,213.225.131.238,"Produto ok, dentro do esperado."
AVAL-01647,VEND-0001,COMP-04384,2024-11-01,2023-11-20,2,128.147.193.189,Excelente custo-benefício.
AVAL-01648,VEND-0117,COMP-02713,2023-06-08,2022-02-09,4,53.248.93.190,"Recomendo, boa experiência."
AVAL-01649,VEND-0015,COMP-00107,2024-07-28,2023-06-29,3,220.83.99.21,Não gostei da qualidade.
AVAL-01650,VEND-0086,COMP-00862,2024-11-11,2023-05-06,5,189.21.244.225,Demorou um pouco mas chegou bem.
AVAL-01651,VEND-0027,COMP-01675,2024-06-11,2023-01-29,5,97.12.113.122,Produto diferente da foto.
AVAL-01652,VEND-0006,COMP-02292,2023-06-17,2021-12-27,4,96.19.28.78,Bom produto pelo preço.
AVAL-01653,VEND-0041,COMP-02981,2024-11-19,2023-07-19,3,197.157.204.222,Produto diferente da foto.
AVAL-01654,VEND-0114,COMP-04633,2024-01-27,2023-10-11,3,17.159.66.176,Produto diferente da foto.
AVAL-01655,VEND-0110,COMP-01924,2023-08-30,2022-07-16,5,251.116.245.150,"Recomendo, boa experiência."
AVAL-01656,VEND-0005,COMP-01209,2024-12-07,2023-12-04,5,59.141.111.143,"Produto ok, dentro do esperado."
AVAL-01657,VEND-0063,COMP-01148,2024-12-02,2023-11-10,1,51.164.242.131,Produto diferente da foto.
AVAL-01658,VEND-0115,COMP-00716,2024-10-19,2023-06-13,4,252.31.120.6,"Recomendo, boa experiência."
AVAL-01659,VEND-0018,COMP-00780,2024-04-10,2022-09-17,5,172.153.249.79,Bom produto pelo preço.
AVAL-01660,VEND-0109,COMP-00260,2024-02-17,2023-10-30,5,221.91.48.1,Excelente custo-benefício.
AVAL-01661,VEND-0052,COMP-04016,2023-10-14,2023-06-13,4,216.200.214.148,Não gostei da qualidade.
AVAL-01662,VEND-0110,COMP-00061,2024-09-10,2023-02-16,5,109.62.59.132,Excelente custo-benefício.
AVAL-01663,VEND-0073,COMP-04285,2023-09-23,2022-09-17,5,22.111.157.21,Não gostei da qualidade.
AVAL-01664,VEND-0102,COMP-00429,2024-03-17,2022-07-17,4,80.26.7.159,"Veio com defeito, pedi troca."
AVAL-01665,VEND-0092,COMP-00900,2024-11-02,2023-02-16,4,147.127.112.36,Excelente custo-benefício.
AVAL-01666,VEND-0116,COMP-00158,2024-04-12,2023-08-09,3,241.25.224.10,Demorou um pouco mas chegou bem.
AVAL-01667,VEND-0046,COMP-04588,2024-02-10,2022-03-20,5,179.57.65.116,
AVAL-01668,VEND-0023,COMP-04799,2024-09-21,2023-01-04,3,167.129.127.180,
AVAL-01669,VEND-0098,COMP-01304,2023-01-15,2021-08-04,2,108.54.71.13,Não gostei da qualidade.
AVAL-01670,VEND-0022,COMP-04362,2024-01-14,2022-02-05,3,169.188.194.205,"Recomendo, boa experiência."
AVAL-01671,VEND-0042,COMP-02323,2024-08-08,2024-08-05,5,192.168.1.105,"Produto incrível, vendedor nota 10!"
AVAL-01672,VEND-0032,COMP-04208,2023-06-09,2023-02-09,4,244.81.171.225,
AVAL-01673,VEND-0043,COMP-03568,2024-06-14,2024-06-08,5,192.168.1.100,Excelente produto! Recomendo muito!
AVAL-01674,VEND-0026,COMP-04563,2024-07-09,2022-10-05,5,35.221.178.216,Demorou um pouco mas chegou bem.
AVAL-01675,VEND-0096,COMP-02059,2023-07-12,2021-12-15,4,41.185.236.195,Demorou um pouco mas chegou bem.
AVAL-01676,VEND-0065,COMP-01419,2024-06-29,2023-10-23,5,239.131.172.86,Excelente custo-benefício.
AVAL-01677,VEND-0020,COMP-01562,2024-11-14,2023-01-23,5,33.61.103.62,Excelente custo-benefício.
AVAL-01678,VEND-0116,COMP-00710,2023-08-17,2023-05-03,5,102.233.121.195,Produto diferente da foto.
AVAL-01679,VEND-0103,COMP-04789,2024-05-25,2022-10-11,5,223.101.199.163,"Produto ok, dentro do esperado."
AVAL-01680,VEND-0083,COMP-00938,2023-03-16,2022-07-06,3,152.72.148.70,"Veio com defeito, pedi troca."
AVAL-01681,VEND-0005,COMP-02268,2023-01-08,2022-01-16,4,176.29.187.239,"Produto ok, dentro do esperado."
AVAL-01682,VEND-0052,COMP-01337,2024-01-24,2022-11-09,5,239.47.255.179,"Recomendo, boa experiência."
AVAL-01683,VEND-0055,COMP-01540,2024-07-11,2022-09-25,5,77.39.32.236,Não gostei da qualidade.
AVAL-01684,VEND-0086,COMP-04320,2024-03-03,2023-10-09,4,57.145.200.10,
AVAL-01685,VEND-0048,COMP-00815,2024-04-08,2023-03-24,5,115.94.23.179,Demorou um pouco mas chegou bem.
AVAL-01686,VEND-0010,COMP-03709,2023-02-23,2022-09-08,1,8.41.23.14,Demorou um pouco mas chegou bem.
AVAL-01687,VEND-0048,COMP-01993,2024-08-29,2022-09-07,3,193.154.217.129,Demorou um pouco mas chegou bem.
AVAL-01688,VEND-0054,COMP-01236,2024-10-23,2024-06-01,4,49.222.133.138,Excelente custo-benefício.
AVAL-01689,VEND-0102,COMP-04432,2024-06-04,2023-04-02,5,254.106.109.15,
AVAL-01690,VEND-0022,COMP-02331,2023-11-13,2023-09-20,4,112.203.116.158,Bom produto pelo preço.
AVAL-01691,VEND-0044,COMP-03857,2024-11-01,2024-05-15,5,116.142.252.66,Não gostei da qualidade.
AVAL-01692,VEND-0104,COMP-04257,2024-02-05,2022-11-03,5,248.202.94.157,"Recomendo, boa experiência."
AVAL-01693,VEND-0093,COMP-03684,2023-01-21,2021-09-20,5,31.210.193.25,"Veio com defeito, pedi troca."
AVAL-01694,VEND-0057,COMP-01417,2024-09-06,2023-06-30,4,234.153.49.182,Excelente custo-benefício.
AVAL-01695,VEND-0015,COMP-00583,2024-11-08,2023-05-08,5,193.113.31.123,Demorou um pouco mas chegou bem.
AVAL-01696,VEND-0082,COMP-00295,2024-05-05,2022-12-12,5,201.143.253.126,"Veio com defeito, pedi troca."
AVAL-01697,VEND-0054,COMP-04123,2024-02-20,2022-11-27,4,185.97.187.191,Excelente custo-benefício.
AVAL-01698,VEND-0041,COMP-04862,2024-02-01,2022-12-07,1,204.184.250.242,"Veio com defeito, pedi troca."
AVAL-01699,VEND-0066,COMP-03792,2023-06-03,2021-11-22,1,228.29.158.118,"Recomendo, boa experiência."
AVAL-01700,VEND-0099,COMP-01810,2023-12-28,2023-06-07,5,14.40.240.151,"Produto ok, dentro do esperado."
AVAL-01701,VEND-0023,COMP-04168,2024-02-03,2023-03-02,4,112.133.199.122,
AVAL-01702,VEND-0057,COMP-04878,2023-08-02,2022-12-05,3,240.43.64.16,"Veio com defeito, pedi troca."
AVAL-01703,VEND-0057,COMP-03146,2024-10-22,2023-05-20,5,217.202.42.97,Não gostei da qualidade.
AVAL-01704,VEND-0079,COMP-04343,2023-07-31,2023-01-21,4,144.45.218.76,Produto diferente da foto.
AVAL-01705,VEND-0037,COMP-03132,2023-09-16,2022-06-17,3,136.146.104.176,Demorou um pouco mas chegou bem.
AVAL-01706,VEND-0012,COMP-00566,2024-01-08,2022-08-13,1,200.198.77.234,Produto diferente da foto.
AVAL-01707,VEND-0112,COMP-00947,2023-05-18,2021-07-30,5,233.98.214.241,Produto diferente da foto.
AVAL-01708,VEND-0048,COMP-03874,2023-04-25,2022-08-10,5,26.88.124.165,Demorou um pouco mas chegou bem.
AVAL-01709,VEND-0033,COMP-03130,2024-10-13,2023-06-07,3,147.79.31.250,Produto diferente da foto.
AVAL-01710,VEND-0025,COMP-01768,2024-12-14,2023-12-30,5,61.203.192.89,Não gostei da qualidade.
AVAL-01711,VEND-0085,COMP-01211,2024-08-21,2024-01-22,3,230.102.131.150,Produto diferente da foto.
AVAL-01712,VEND-0107,COMP-04295,2023-01-04,2022-04-18,4,230.66.55.122,"Produto ok, dentro do esperado."
AVAL-01713,VEND-0022,COMP-04737,2023-01-11,2022-02-17,5,160.233.7.222,"Recomendo, boa experiência."
AVAL-01714,VEND-0029,COMP-04525,2024-06-11,2023-06-16,4,69.4.109.109,
AVAL-01715,VEND-0066,COMP-04527,2024-04-30,2024-03-16,5,250.34.189.100,"Recomendo, boa experiência."
AVAL-01716,VEND-0061,COMP-01139,2024-01-04,2022-08-25,5,233.91.34.188,"Recomendo, boa experiência."
AVAL-01717,VEND-0086,COMP-01036,2023-10-25,2021-12-23,2,152.146.230.194,"Recomendo, boa experiência."
AVAL-01718,VEND-0093,COMP-03193,2023-07-29,2022-02-14,4,15.67.238.233,
AVAL-01719,VEND-0072,COMP-04521,2024-01-13,2023-06-11,3,222.211.228.249,"Recomendo, boa experiência."
AVAL-01720,VEND-0088,COMP-04780,2023-11-19,2021-12-14,5,48.41.160.196,"Veio com defeito, pedi troca."
AVAL-01721,VEND-0033,COMP-01124,2023-08-11,2023-05-12,3,107.17.205.238,Demorou um pouco mas chegou bem.
AVAL-01722,VEND-0101,COMP-02330,2023-09-10,2023-05-01,2,68.141.205.4,Produto diferente da foto.
AVAL-01723,VEND-0048,COMP-01841,2024-06-05,2024-02-21,5,84.182.223.19,Excelente custo-benefício.
AVAL-01724,VEND-0030,COMP-04363,2024-03-04,2022-11-19,3,124.253.41.212,Excelente custo-benefício.
AVAL-01725,VEND-0053,COMP-00504,2023-03-29,2022-09-15,4,153.15.125.163,Demorou um pouco mas chegou bem.
AVAL-01726,VEND-0055,COMP-04334,2023-03-25,2021-11-05,3,189.147.210.243,"Recomendo, boa experiência."
AVAL-01727,VEND-0015,COMP-01814,2024-12-26,2024-02-12,5,195.195.185.135,"Veio com defeito, pedi troca."
AVAL-01728,VEND-0096,COMP-03801,2023-04-09,2022-05-28,5,89.168.205.89,Bom produto pelo preço.
AVAL-01729,VEND-0049,COMP-02538,2024-06-18,2023-02-27,5,14.125.231.210,Não gostei da qualidade.
AVAL-01730,VEND-0044,COMP-02996,2024-12-05,2024-12-04,5,192.168.1.100,Superou minhas expectativas! 10/10
AVAL-01731,VEND-0098,COMP-01923,2023-02-02,2021-09-24,3,246.68.162.150,"Recomendo, boa experiência."
AVAL-01732,VEND-0120,COMP-00012,2023-03-13,2022-06-09,3,186.81.194.88,"Veio com defeito, pedi troca."
AVAL-01733,VEND-0056,COMP-03234,2024-02-16,2022-08-31,2,44.216.121.38,Bom produto pelo preço.
AVAL-01734,VEND-0068,COMP-01446,2023-08-04,2022-10-09,3,23.153.203.173,Produto diferente da foto.
AVAL-01735,VEND-0093,COMP-03995,2024-06-10,2023-02-02,5,143.161.219.171,Bom produto pelo preço.
AVAL-01736,VEND-0065,COMP-04457,2024-05-02,2024-03-09,4,83.142.43.101,"Veio com defeito, pedi troca."
AVAL-01737,VEND-0051,COMP-02287,2023-12-13,2022-12-29,4,40.224.99.26,"Produto ok, dentro do esperado."
AVAL-01738,VEND-0079,COMP-03182,2024-08-07,2024-07-01,3,18.13.193.48,Demorou um pouco mas chegou bem.
AVAL-01739,VEND-0050,COMP-01634,2023-09-13,2022-06-17,3,234.168.12.201,Excelente custo-benefício.
AVAL-01740,VEND-0086,COMP-04478,2023-08-25,2022-11-25,4,11.166.252.196,
AVAL-01741,VEND-0009,COMP-02347,2023-09-12,2022-11-06,5,91.78.164.194,Não gostei da qualidade.
AVAL-01742,VEND-0084,COMP-01077,2023-10-07,2023-08-22,5,166.251.178.213,"Veio com defeito, pedi troca."
AVAL-01743,VEND-0072,COMP-03385,2024-07-17,2022-09-13,5,99.226.72.76,"Veio com defeito, pedi troca."
AVAL-01744,VEND-0042,COMP-01715,2023-06-07,2023-06-01,5,192.168.1.100,Excelente produto! Recomendo muito!
AVAL-01745,VEND-0037,COMP-01409,2024-11-05,2024-01-27,3,23.188.221.89,"Recomendo, boa experiência."
AVAL-01746,VEND-0054,COMP-03499,2024-10-29,2023-03-14,4,79.73.29.146,Excelente custo-benefício.
AVAL-01747,VEND-0008,COMP-01249,2023-02-20,2022-02-27,4,195.64.237.212,Bom produto pelo preço.
AVAL-01748,VEND-0060,COMP-02419,2023-11-29,2023-02-03,3,197.103.250.233,Não gostei da qualidade.
AVAL-01749,VEND-0021,COMP-01048,2023-03-21,2023-01-02,5,109.131.148.8,Bom produto pelo preço.
AVAL-01750,VEND-0082,COMP-04483,2023-05-06,2023-01-24,3,162.193.24.108,Produto diferente da foto.
AVAL-01751,VEND-0015,COMP-00638,2024-06-23,2023-02-13,5,69.195.69.255,"Recomendo, boa experiência."
AVAL-01752,VEND-0068,COMP-04861,2024-09-24,2023-04-04,4,236.101.235.13,
AVAL-01753,VEND-0081,COMP-04927,2024-12-18,2024-01-24,4,158.63.73.54,"Produto ok, dentro do esperado."
AVAL-01754,VEND-0059,COMP-01950,2023-10-25,2023-03-10,5,52.222.59.137,"Recomendo, boa experiência."
AVAL-01755,VEND-0084,COMP-04460,2024-01-21,2023-09-07,5,255.83.245.84,Produto diferente da foto.
AVAL-01756,VEND-0068,COMP-04174,2024-06-25,2023-02-25,3,238.52.173.80,Bom produto pelo preço.
AVAL-01757,VEND-0120,COMP-02376,2024-11-16,2024-01-01,5,212.125.226.51,Excelente custo-benefício.
AVAL-01758,VEND-0117,COMP-04134,2024-04-22,2022-07-06,4,6.229.112.101,Produto diferente da foto.
AVAL-01759,VEND-0056,COMP-04051,2024-03-07,2023-02-07,2,66.144.18.198,"Veio com defeito, pedi troca."
AVAL-01760,VEND-0102,COMP-02145,2023-09-27,2022-04-23,5,45.32.15.101,Produto diferente da foto.
AVAL-01761,VEND-0094,COMP-01912,2024-10-08,2022-12-02,4,67.62.48.61,Demorou um pouco mas chegou bem.
AVAL-01762,VEND-0030,COMP-01992,2024-12-10,2024-02-25,5,101.1.96.214,"Produto ok, dentro do esperado."
AVAL-01763,VEND-0034,COMP-01714,2024-02-24,2022-04-12,1,232.55.196.81,Bom produto pelo preço.
AVAL-01764,VEND-0037,COMP-03808,2023-04-27,2021-09-28,5,118.101.8.148,
AVAL-01765,VEND-0059,COMP-00943,2023-08-30,2022-12-11,4,44.173.89.253,"Recomendo, boa experiência."
AVAL-01766,VEND-0116,COMP-04870,2024-07-12,2022-10-15,4,106.187.135.60,"Veio com defeito, pedi troca."
AVAL-01767,VEND-0072,COMP-01094,2024-09-16,2022-11-26,1,56.236.75.231,
AVAL-01768,VEND-0055,COMP-03984,2024-12-13,2023-07-18,1,108.99.25.168,"Produto ok, dentro do esperado."
AVAL-01769,VEND-0074,COMP-02899,2023-07-29,2022-10-30,5,4.109.105.184,Excelente custo-benefício.
AVAL-01770,VEND-0028,COMP-00052,2023-05-04,2022-08-22,4,75.100.26.27,Excelente custo-benefício.
AVAL-01771,VEND-0041,COMP-02088,2024-08-15,2023-07-22,4,132.155.26.126,"Veio com defeito, pedi troca."
AVAL-01772,VEND-0008,COMP-02507,2024-08-30,2023-12-24,4,210.179.91.159,Bom produto pelo preço.
AVAL-01773,VEND-0022,COMP-04672,2024-11-08,2023-12-30,1,6.252.147.222,Não gostei da qualidade.
AVAL-01774,VEND-0073,COMP-04206,2024-04-10,2023-10-19,2,65.101.201.54,"Produto ok, dentro do esperado."
AVAL-01775,VEND-0049,COMP-02868,2023-05-11,2023-01-06,5,168.69.180.121,"Recomendo, boa experiência."
AVAL-01776,VEND-0094,COMP-03170,2024-12-23,2023-01-27,4,195.84.240.226,"Produto ok, dentro do esperado."
AVAL-01777,VEND-0031,COMP-04003,2023-08-15,2022-10-16,5,34.169.254.202,Demorou um pouco mas chegou bem.
AVAL-01778,VEND-0120,COMP-01523,2024-06-15,2024-04-13,3,47.152.184.100,Bom produto pelo preço.
AVAL-01779,VEND-0115,COMP-04802,2023-01-15,2021-06-24,1,132.78.83.203,Bom produto pelo preço.
AVAL-01780,VEND-0061,COMP-03329,2023-05-14,2021-07-24,4,126.126.65.159,Excelente custo-benefício.
AVAL-01781,VEND-0069,COMP-00130,2023-01-08,2021-08-27,5,221.157.196.73,Bom produto pelo preço.
AVAL-01782,VEND-0073,COMP-04100,2023-02-25,2021-12-19,5,14.154.106.85,Bom produto pelo preço.
AVAL-01783,VEND-0111,COMP-04640,2023-02-27,2022-02-10,4,136.153.56.66,"Produto ok, dentro do esperado."
AVAL-01784,VEND-0092,COMP-01245,2024-12-24,2024-01-07,4,209.90.182.81,"Veio com defeito, pedi troca."
AVAL-01785,VEND-0020,COMP-04259,2023-06-05,2021-12-04,4,247.188.160.219,Não gostei da qualidade.
AVAL-01786,VEND-0085,COMP-04258,2023-02-02,2022-06-15,2,243.30.226.5,"Produto ok, dentro do esperado."
AVAL-01787,VEND-0119,COMP-02600,2024-02-19,2022-08-19,4,29.113.37.90,"Produto ok, dentro do esperado."
AVAL-01788,VEND-0092,COMP-03372,2023-01-12,2022-01-21,3,114.68.65.221,Bom produto pelo preço.
AVAL-01789,VEND-0066,COMP-02141,2024-04-08,2024-01-19,4,3.111.1.42,"Produto ok, dentro do esperado."
AVAL-01790,VEND-0052,COMP-03106,2023-02-17,2021-06-03,2,248.70.231.193,"Produto ok, dentro do esperado."
AVAL-01791,VEND-0005,COMP-01357,2024-11-28,2023-02-07,5,43.90.211.161,
AVAL-01792,VEND-0033,COMP-04160,2024-03-06,2023-08-21,1,76.209.169.232,Excelente custo-benefício.
AVAL-01793,VEND-0006,COMP-03584,2024-02-25,2023-02-22,5,218.173.233.249,Não gostei da qualidade.
AVAL-01794,VEND-0057,COMP-02007,2024-09-13,2023-10-03,2,114.142.227.57,Bom produto pelo preço.
AVAL-01795,VEND-0115,COMP-00816,2023-09-06,2022-07-30,2,72.121.213.80,Excelente custo-benefício.
AVAL-01796,VEND-0085,COMP-02908,2024-10-01,2023-06-02,5,132.56.122.164,"Veio com defeito, pedi troca."
AVAL-01797,VEND-0010,COMP-01661,2024-01-22,2022-04-19,4,201.154.17.160,
AVAL-01798,VEND-0087,COMP-04559,2023-05-05,2021-05-11,2,2.165.16.70,"Veio com defeito, pedi troca."
AVAL-01799,VEND-0110,COMP-02831,2024-08-21,2022-08-29,4,147.45.189.142,"Veio com defeito, pedi troca."
AVAL-01800,VEND-0036,COMP-02352,2023-12-18,2023-05-11,5,77.245.84.141,
AVAL-01801,VEND-0100,COMP-00024,2023-02-15,2022-11-20,3,137.143.180.191,"Veio com defeito, pedi troca."
AVAL-01802,VEND-0086,COMP-01972,2024-09-01,2023-05-01,5,7.253.199.156,
AVAL-01803,VEND-0105,COMP-04305,2024-05-20,2022-07-13,4,93.93.121.194,"Recomendo, boa experiência."
AVAL-01804,VEND-0106,COMP-04368,2024-01-24,2022-11-01,5,94.37.225.58,"Produto ok, dentro do esperado."
AVAL-01805,VEND-0019,COMP-01769,2023-08-22,2023-02-21,5,151.229.175.40,
AVAL-01806,VEND-0019,COMP-01443,2024-07-28,2023-07-09,3,220.143.71.183,Produto diferente da foto.
AVAL-01807,VEND-0120,COMP-00275,2023-01-11,2022-08-08,1,162.185.79.124,
AVAL-01808,VEND-0113,COMP-04623,2024-06-11,2023-04-25,5,66.68.8.200,"Veio com defeito, pedi troca."
AVAL-01809,VEND-0022,COMP-02179,2023-07-01,2023-01-01,5,44.130.134.161,"Veio com defeito, pedi troca."
AVAL-01810,VEND-0063,COMP-04238,2024-11-23,2024-02-06,5,7.34.13.56,Excelente custo-benefício.
AVAL-01811,VEND-0062,COMP-00770,2023-03-07,2022-08-02,5,185.207.144.114,"Produto ok, dentro do esperado."
AVAL-01812,VEND-0119,COMP-04068,2024-10-30,2023-05-08,4,235.85.82.106,Bom produto pelo preço.
AVAL-01813,VEND-0054,COMP-04079,2024-02-10,2023-05-25,5,105.250.104.43,
AVAL-01814,VEND-0056,COMP-04329,2023-05-21,2022-11-17,4,224.231.44.63,
AVAL-01815,VEND-0003,COMP-03435,2023-05-01,2021-08-07,3,110.235.39.5,Produto diferente da foto.
AVAL-01816,VEND-0050,COMP-03380,2023-10-19,2022-10-13,5,103.216.122.171,Demorou um pouco mas chegou bem.
AVAL-01817,VEND-0117,COMP-00262,2024-07-31,2024-02-04,4,72.160.198.255,"Recomendo, boa experiência."
AVAL-01818,VEND-0056,COMP-03116,2023-09-17,2023-04-03,5,188.128.249.121,Não gostei da qualidade.
AVAL-01819,VEND-0103,COMP-04633,2023-06-04,2022-04-30,1,203.100.185.19,Bom produto pelo preço.
AVAL-01820,VEND-0014,COMP-01133,2024-09-14,2023-10-30,3,210.198.178.198,
AVAL-01821,VEND-0052,COMP-00190,2024-05-27,2023-02-23,4,150.62.130.254,Excelente custo-benefício.
AVAL-01822,VEND-0080,COMP-02883,2024-10-19,2023-06-14,1,15.185.89.232,Não gostei da qualidade.
AVAL-01823,VEND-0087,COMP-03840,2023-03-31,2023-01-14,5,156.74.179.97,Demorou um pouco mas chegou bem.
AVAL-01824,VEND-0072,COMP-01959,2024-06-21,2023-07-03,1,131.176.167.114,Não gostei da qualidade.
